Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
911,GPU_2,4194304,895,9047,bad,reduction,0.011887499999999999,0.002796,4.255
912,GPU_2,4194304,160,35863,good,reduction,0.011896,0.0032525,3.815
913,GPU_2,4194304,192,23401,good,reduction,0.011893,0.0025385,4.6850000000000005
914,GPU_2,4194304,134,49782,bad,reduction,0.011901,0.002601,4.575
915,GPU_2,4194304,1017,7343,bad,reduction,0.0118905,0.0028209999999999997,4.215
916,GPU_2,4194304,208,34410,bad,reduction,0.0118805,0.002611,4.550000000000001
917,GPU_2,4194304,150,36408,bad,reduction,0.0118915,0.0025895,4.595000000000001
918,GPU_2,4194304,854,5752,bad,reduction,0.011885,0.0032635,3.785
919,GPU_2,4194304,267,17806,bad,reduction,0.0118945,0.002652,4.484999999999999
920,GPU_2,4194304,885,8339,bad,reduction,0.011907000000000001,0.00268,4.4399999999999995
921,GPU_2,4194304,82,52272,bad,reduction,0.011887,0.003339,3.75
922,GPU_2,4194304,704,10352,good,reduction,0.0118825,0.0002795,42.505
923,GPU_2,4194304,561,14932,bad,reduction,0.0118815,0.000374,31.759999999999998
924,GPU_2,4194304,320,20554,good,reduction,0.011856499999999999,0.0025915,4.574999999999999
925,GPU_2,4194304,65,65397,good,reduction,0.011888,0.0018535000000000001,7.395
926,GPU_2,4194304,864,8704,good,reduction,0.0118815,0.0019185,7.324999999999999
927,GPU_2,4194304,544,12757,good,reduction,0.0118875,0.0019655000000000002,7.255000000000001
928,GPU_2,4194304,128,63705,good,reduction,0.011892,0.0025770000000000003,4.615
929,GPU_2,4194304,66,64796,bad,reduction,0.011879500000000001,0.001878,7.300000000000001
930,GPU_2,4194304,724,8406,bad,reduction,0.011885,0.0019225000000000002,7.244999999999999
931,GPU_2,4194304,65,64845,good,reduction,0.0118945,0.0025535,4.655
932,GPU_2,4194304,702,11801,bad,reduction,0.0118755,0.002028,6.67
933,GPU_2,4194304,751,7519,bad,reduction,0.0118805,0.0002165,54.894999999999996
934,GPU_2,4194304,480,14409,good,reduction,0.011883000000000001,0.00017749999999999998,66.91
935,GPU_2,4194304,422,15963,bad,reduction,0.011894499999999999,0.001711,32.85
936,GPU_2,4194304,656,7472,bad,reduction,0.011869000000000001,0.003046,3.91
937,GPU_2,4194304,252,18569,bad,reduction,0.0118825,0.002944,4.055
938,GPU_2,4194304,608,8147,good,reduction,0.0118865,0.0032655,3.645
939,GPU_2,4194304,288,15674,good,reduction,0.0118475,0.0031609999999999997,3.755
940,GPU_2,4194304,864,7808,good,reduction,0.011878,0.0032725000000000002,3.63
941,GPU_2,4194304,832,7664,good,reduction,0.011859,0.000225,52.64
942,GPU_2,4194304,989,6790,bad,reduction,0.0119375,0.000216,55.28
943,GPU_2,4194304,576,14289,good,reduction,0.0118615,0.0028215000000000002,4.205
944,GPU_2,4194304,931,7814,bad,reduction,0.011858,0.0034540000000000005,3.6
945,GPU_2,4194304,608,10619,good,reduction,0.011946,0.000282,42.41
946,GPU_2,4194304,640,8771,good,reduction,0.0119205,0.00023700000000000001,50.305
