Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
546,GPU_2,464114,288,1980,good,reduction,0.0013925,1.8500000000000002e-05,73.565
547,GPU_2,465142,654,1293,bad,reduction,0.0013905,2.95e-05,48.385000000000005
548,GPU_2,474763,497,1600,bad,reduction,0.001421,2.4e-05,60.335
549,GPU_2,494653,837,855,bad,reduction,0.0014785,3.65e-05,40.875
550,GPU_2,499627,506,1294,bad,reduction,0.001496,2.7e-05,57.57000000000001
551,GPU_2,502235,512,1743,good,reduction,0.0015015,2.9e-05,53.46
552,GPU_2,514949,89,9761,bad,reduction,0.0015365,3.45e-05,45.61
553,GPU_2,570362,544,1805,good,reduction,0.0017035000000000002,2.95e-05,58.39
554,GPU_2,571202,576,1344,good,reduction,0.0017115,2.7499999999999998e-05,63.32
555,GPU_2,572342,672,1593,good,reduction,0.0017079999999999999,2.9e-05,59.57
556,GPU_2,593200,489,1601,bad,reduction,0.0017745,2.3e-05,78.77
557,GPU_2,599687,312,3317,bad,reduction,0.001792,2.55e-05,71.46000000000001
558,GPU_2,614997,64,17116,good,reduction,0.001836,4.4e-05,41.7
559,GPU_2,622032,544,1541,good,reduction,0.0018635000000000001,2.7e-05,69.99
560,GPU_2,622920,352,3336,good,reduction,0.0018635,3.65e-05,51.275
561,GPU_2,623270,302,2151,bad,reduction,0.001863,2.15e-05,86.7
562,GPU_2,630528,47,20111,bad,reduction,0.001885,5.55e-05,34.43
563,GPU_2,638423,512,2119,good,reduction,0.0019104999999999999,2.8e-05,69.19999999999999
564,GPU_2,659131,72,11099,bad,reduction,0.001968,3.65e-05,55.01
565,GPU_2,664886,369,2413,bad,reduction,0.001991,2.5e-05,81.015
566,GPU_2,673544,535,1935,bad,reduction,0.0020204999999999997,3.45e-05,59.965
567,GPU_2,679949,530,2453,bad,reduction,0.0020280000000000003,3.8e-05,54.129999999999995
568,GPU_2,701727,800,1530,good,reduction,0.0020975000000000004,3.5999999999999994e-05,58.545
569,GPU_2,705210,832,1260,good,reduction,0.0021075,3.2e-05,66.39
570,GPU_2,720769,608,2137,good,reduction,0.0021555000000000003,3.7000000000000005e-05,58.870000000000005
571,GPU_2,725347,544,2571,good,reduction,0.0021665,3.6e-05,60.425
572,GPU_2,726100,559,1709,bad,reduction,0.002169,2.95e-05,74.345
573,GPU_2,727656,864,985,good,reduction,0.002173,3.2e-05,69.095
574,GPU_2,731630,800,1615,good,reduction,0.002185,3.7e-05,59.269999999999996
575,GPU_2,740893,819,1320,bad,reduction,0.0022205000000000003,3.4e-05,65.935
576,GPU_2,743763,288,4361,good,reduction,0.0022370000000000003,2.8e-05,80.86500000000001
577,GPU_2,745365,368,3784,bad,reduction,0.0022295,3.15e-05,71.405
578,GPU_2,748653,273,5099,bad,reduction,0.0022370000000000003,3.5e-05,65.16
579,GPU_2,749367,768,1215,good,reduction,0.002238,3.45e-05,65.96
580,GPU_2,754206,1002,1469,bad,reduction,0.002253,3.7000000000000005e-05,61.165
581,GPU_2,754626,992,1044,good,reduction,0.002255,3.0500000000000003e-05,74.67500000000001
582,GPU_2,768835,295,4189,bad,reduction,0.0022944999999999997,3.7000000000000005e-05,62.29
583,GPU_2,798579,672,2054,good,reduction,0.0023915,3.4e-05,70.77000000000001
584,GPU_2,799059,576,2097,good,reduction,0.0023870000000000002,3.7000000000000005e-05,65.565
585,GPU_2,804732,464,3156,bad,reduction,0.0024075,3.3e-05,73.47
586,GPU_2,831298,749,1303,bad,reduction,0.002479,3.5499999999999996e-05,70.9
587,GPU_2,845492,192,4747,good,reduction,0.0025255,2.4e-05,107.23
588,GPU_2,853597,390,3385,bad,reduction,0.0025465,3.45e-05,74.245
589,GPU_2,888910,320,3932,good,reduction,0.002657,3.9e-05,68.28
590,GPU_2,890288,270,4247,bad,reduction,0.0026550000000000002,2.9e-05,92.595
591,GPU_2,898121,913,1050,bad,reduction,0.002679,3.1e-05,87.20500000000001
592,GPU_2,900094,82,14721,bad,reduction,0.0026905,4.45e-05,61.065
