Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
203,GPU_4,354,256,3,good,multiplication,0.187932,6.5000000000000004e-06,28328.879999999997
204,GPU_4,355,142,3,bad,multiplication,0.19280049999999999,6e-06,30506.519999999997
205,GPU_4,356,928,2,good,multiplication,0.1938335,6.5000000000000004e-06,30072.364999999998
206,GPU_4,357,288,2,good,multiplication,0.193855,6e-06,30754.155
207,GPU_4,359,288,4,good,multiplication,0.1975175,6e-06,31925.925000000003
208,GPU_4,360,448,1,good,multiplication,0.196519,6e-06,31094.809999999998
209,GPU_4,361,849,1,bad,multiplication,0.200337,6e-06,32108.885000000002
210,GPU_4,362,805,1,bad,multiplication,0.202126,6.5000000000000004e-06,30627.43
211,GPU_4,364,96,4,good,multiplication,0.205048,6e-06,32788.33
212,GPU_4,366,224,4,good,multiplication,0.2152595,6e-06,34585.695
213,GPU_4,367,757,1,bad,multiplication,0.209385,6.5000000000000004e-06,32547.61
214,GPU_4,368,192,3,good,multiplication,0.21095550000000002,6.5000000000000004e-06,32348.284999999996
215,GPU_4,370,192,3,good,multiplication,0.2157655,6e-06,34489.06
216,GPU_4,371,742,1,bad,multiplication,0.217767,6e-06,34742.1
217,GPU_4,372,448,2,good,multiplication,0.224191,6.5000000000000004e-06,34039.270000000004
218,GPU_4,373,160,4,good,multiplication,0.223173,6e-06,35686.759999999995
219,GPU_4,375,799,1,bad,multiplication,0.226985,7e-06,33947.22
220,GPU_4,376,112,8,bad,multiplication,0.22382849999999999,6e-06,37592.035
221,GPU_4,378,384,1,good,multiplication,0.23099550000000002,6.5000000000000004e-06,35529.42
222,GPU_4,380,546,1,bad,multiplication,0.23330299999999998,6e-06,36916.965
223,GPU_4,383,832,1,good,multiplication,0.23914400000000002,6.5000000000000004e-06,37118.61
224,GPU_4,384,416,2,good,multiplication,0.272156,6e-06,43735.035
225,GPU_4,388,576,1,good,multiplication,0.249003,6e-06,39804.94
226,GPU_4,389,523,1,bad,multiplication,0.254203,6e-06,40636.575
227,GPU_4,390,544,2,good,multiplication,0.2611515,6e-06,41851.2
228,GPU_4,393,896,2,good,multiplication,0.2617885,6e-06,41007.405
229,GPU_4,395,128,8,good,multiplication,0.26743550000000005,6e-06,42214.850000000006
230,GPU_4,396,864,1,good,multiplication,0.265414,6.5000000000000004e-06,39809.06
231,GPU_4,397,992,2,good,multiplication,0.26930750000000003,6.5000000000000004e-06,41156.455
232,GPU_4,399,288,3,good,multiplication,0.2757735,6e-06,43091.494999999995
233,GPU_4,401,608,2,good,multiplication,0.2835065,6e-06,47318.195
234,GPU_4,402,921,1,bad,multiplication,0.2818875,7e-06,40689.994999999995
